created_at,tweet,sentiment,likes,retweets,cleansing
24-Mar,Rule #1 ketika nyetir pas jam pulang kantor di bulan Ramadan: *Jangan emosi* *Jangan emosi* *Jangan emosi* *Jangan emosi* *Jangan emosi* *Jangan emosi* #Suzuki #SuzukiIndonesia #SuzukiTeManBerkenda...,Positif,56301,35,rule nyetir jam pulang kantor ramadan emosi emosi emosi emosi emosi emosi suzuki suzukiindonesia suzukitemanberkenda
24-Mar,"Faktor yang lainnya, mungkin karena sahurnya belum kena kopi bikinan istri?Translate post",Netral,56301,35,faktor sahur kena kopi bikin istritranslate post
24-Mar,Penyebab mata terasa berat saat nyetir di bulan Ramadan! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Positif,56313,35,sebab mata berat nyetir ramadan thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"? TW / Kekerasan udh pd liat blm? menurut kalian yg salah siapa?? Mobil suzuki swiftnya nyolot bgt, kyknya yg nyetir bocil gksih?????? mobilnya ancur bgt kacanyaTranslate post",Negatif,2086596,18106,tw keras udh liat blm salah mobil suzuki swiftnya nyolot bgt kyknya nyetir bocil gksih mobil ancur bgt kacanyatranslate post
24-Mar,Pelaku Penggelapan Mobil Mitsubishi Xpander Diciduk PolisiTranslate post,Negatif,45,8,laku gelap mobil mitsubishi xpander ciduk polisitranslate post
24-Mar,"Truk Tabrak Avanza di Madiun, Warga Ponorogo Meninggal. ? Truk logistik nopol L 8774 UU terlibat kecelakaan dengan mobil Toyota Avanza di Jalan Raya Madiun-Surabaya, masuk Desa Garon, Kecamatan...",Negatif,27204,337,truk tabrak avanza madiun warga ponorogo tinggal truk logistik nopol l uu libat celaka mobil toyota avanza jalan raya madiunsurabaya masuk desa garon camat
24-May,Daihatsu Indonesia · @DaihatsuInd. ·. May 17. Pilih jawaban yang bener dan akan ada 200 ribu saldo Astrapay untuk 4 orang yang beruntung! Syaratnya: - Follow. Muslim.Daeng (@InhiLku) on X Pertanian adalah tulang punggung. Jayalah Petani Indonesia...,Positif,,,daihatsu indonesia daihatsuind may pilih bener ribu saldo astrapay orang untung syarat follow muslimdaeng inhilku on tani tulang punggung jaya tani indonesia
24-Mar,Presiden Direktur Honda Indonesia yang baru janji bakal bawa mobil hybrid baru.Translate post,Positif,1079422,3,presiden direktur honda indonesia janji bawa mobil hybrid barutranslate post
24-Mar,"Dalam hati: ""Ini opini gue keren banget nih. Ayo mana lo lo buzzer transum! Tantang fakta yang gue kasih nih!""Translate post",Netral,774,823,hati opini keren ayo lo lo buzzer transum tantang fakta kasih nihtranslate post
24-Mar,"Lima mobil terlibat kecelakaan beruntun di Tol Halim Utama dari arah Bekasi ke Tol Dalam Kota, Jakarta Timur, Rabu (27/3/2024). Traffic Management Center Polda Metro Jaya mengatakan tak ada...",Negatif,245667,7,mobil libat celaka untun tol halim utama arah bekas tol kota jakarta timur rabu traffic management center polda metro jaya
24-Mar,"?Beredar sebuah video momen sebelum kejadian kecelakaan beruntun di Gerbang Tol (GT) Halim Utama, Jakarta Timur, Rabu (27/3/2024) pagi. Sopir berinisial MI (18) terlihat menabrak sebuah...",Negatif,366253,50,edar video momen jadi celaka untun gerbang tol halim utama jakarta timur rabu pagi sopir inisial mi tabrak
24-Mar,Truk merah yang dikemudikan pria berusia 18 tahun itu diketahui terlibat senggolan dengan mobil Mitsubishi Xpander Cross dan Honda Brio.Translate post,Negatif,8633834,29,truk merah kemudi pria usia libat senggol mobil mitsubishi xpander cross honda briotranslate post
24-Mar,Karena kelakuan driver-driver kaya merekalah yang bikin gua males beli mobil-mobil Mitsubishi. Selain karena emang duitnya belum ada.Translate post,Negatif,269,166,laku driverdriver kaya gua males beli mobilmobil mitsubishi emang duit adatranslate post
24-Mar,"Daftar Harga Mobil Wuling Almaz RS Pro Hybrid, Lengkap dengan Spesifikasinya",Positif,20716,72,daftar harga mobil wuling almaz rs pro hybrid lengkap spesifikasi
24-Mar,Kini giliran kamu rasakan #BinguoMoment bersama mobil listrik Wuling BinguoEV dengan Test Drive sekarang di http://bit.ly/TESTDRIVEWULING_TW…! #WulingMotors #DriveForABetterLife #BinguoEV...,Positif,36379,203,gilir rasa binguomoment mobil listrik wuling binguoev test drive wulingmotors driveforabetterlife binguoev
24-Mar,"Bos Honda Ngaku Tak Kaget Penjualan Mobil RI Drop, Begini AlasannyaTranslate post",Netral,207426,36,bos honda ngaku kaget jual mobil ri drop alasannyatranslate post
24-Mar,"Hi, #HyundaiLovers! Interior pada IONIQ 6 dirancang menggunakan bahan yang ramah lingkungan secara inovatif, pemanfaatan material yang ramah lingkungan, mempertegas IONIQ 6 sebagai mobil listrik...",Positif,12630,96,hi hyundailovers interior ioniq rancang bahan ramah lingkung inovatif manfaat material ramah lingkung tegas ioniq mobil listrik
24-Mar,"? Kecelakaan Gerbang Tol Halim Utama Sopir truk yang menyebabkan kecelakaan beruntun di Gerbang Tol Halim Utama pada Rabu (27/3/2024), M. Isnem (18), menyatakan siap bertanggung jawab dengan...",Negatif,1049613,274,celaka gerbang tol halim utama sopir truk sebab celaka untun gerbang tol halim utama rabu isnem tanggung
24-Mar,Selamat Memperingati Jumat Agung bagi yang merayakan. ✨ Semoga cinta kasih dari Tuhan menyertaimu di Jumat yang Agung ini. #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Netral,56323,35,selamat ingat jumat agung raya moga cinta kasih tuhan serta jumat agung suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,(((Cerita di balik tradisi mudik di Indonesia))) THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Netral,56320,35,cerita tradisi mudik indonesia thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,Pelaku Penggelapan Mobil Mitsubishi Xpander Bengong Saat di Ciduk Polisi https://bhabinkamtibmaskmb.blogspot.com/2024/03/pelaku-penggelapan-mobil-mitsubishi.html…Translate post,Negatif,1,8,laku gelap mobil mitsubishi xpander bengong ciduk polisi post
24-Mar,"11.19: RT @TMCPoldaMetro : Kecelakaan antara Mikrolet dan Mobil Toyota di Jl. Raya Palmariem Matraman dekat Pasar Palmariem di Jakarta Timur, saat ini sudah di tangani petugas laka lantas Jaktim,...",Negatif,3692979,11,tmcpoldametro celaka mikrolet mobil toyota jl raya palmariem matraman pasar palmariem jakarta timur tangan tugas laka lantas jaktim
24-Mar,Mudik punya dampak positif? Simak infonya di-thread ini! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Positif,56328,35,mudik dampak positif simak info dithread thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Memberikan rasa kebahagiaan dan kenangan indah~ Momen bersama yang penuh tawa, cerita, dan kebersamaan saat mudik akan menjadi bagian dari memori yang berharga sepanjang hidup.Translate post",Positif,56339,35,bahagia kenang indah momen penuh tawa cerita sama mudik memori harga hiduptranslate post
24-Mar,"Apabila sudah ada perintah, Suzuki Indonesia mengaku pasti akan memanggil konsumen terkait.Translate post",Positif,8623568,29,perintah suzuki indonesia aku panggil konsumen terkaittranslate post
24-Mar,Lowongan kerja PT Cinta Damai Putra Bahagia CirebonTranslate post,Netral,24267,4,lowong kerja pt cinta damai putra bahagia cirebontranslate post
24-Mar,"11.06 Kecelakaan antara Mikrolet dan Mobil Toyota di Jl. Raya Palmariem Matraman dekat Pasar Palmariem di Jakarta Timur saat ini sydah di tangani petugas laka lantas Jaktim, lalu lintas tersendatTr...",Negatif,8142140,1,celaka mikrolet mobil toyota jl raya palmariem matraman pasar palmariem jakarta timur sydah tangan tugas laka lantas jaktim lintas tersendattr
24-Mar,Selamat Hari Film Nasional Sahabat! Terus dukung dan cintai industri perfilman Indonesia untuk dapat menginspirasi siapa pun. Semoga semangat kreativitas terus berkobar di dunia perfilman tanah...,Netral,234353,10936,selamat film nasional sahabat dukung cinta industri film indonesia inspirasi moga semangat kreativitas kobar dunia film tanah
24-Mar,Ini yang bisa angkut koper kamu dan keluarga buat mudik seminggu full! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Netral,56323,35,angkut koper keluarga mudik minggu full suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Pastikan kendaraan Suzuki kamu selalu dalam kondisi prima dan aman dengan kunjungi Suzuki Bengkel Siaga! ? Suzuki Bengkel Siaga melayani segala kebutuhan service mulai dari penggantian oli,...",Positif,56323,35,pasti kendara suzuki kondisi prima aman kunjung suzuki bengkel siaga suzuki bengkel siaga layan butuh service ganti oli
24-Mar,Tetap kenyang di perjalanan mudik dengan resep bekal praktis ini! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Netral,56311,35,kenyang jalan mudik resep bekal praktis thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,Selamat Hari Raya Paskah bagi Suzuki Family yang merayakan. Sebarkan kebahagiaan dan kehangatan kepada semua orang di sekitarmu pada hari yang indah ini. #Suzuki #SuzukiIndonesia #SuzukiTeManBerken...,Positif,56336,35,selamat raya paskah suzuki family raya sebar bahagia hangat orang sekitar indah suzuki suzukiindonesia suzukitemanberken
24-Mar,"Salad buah yang segar~ Potong buah-buahan segar seperti semangka, melon, anggur, dan stroberi. Campur dengan sedikit perasan jeruk nipis dan madu untuk rasa manis alami. Sajikan dalam kotak...",Netral,56323,35,salad buah segar potong buahbuahan segar semangka melon anggur stroberi campur peras jeruk nipis madu manis alami saji kotak
24-Mar,Daftar Harga Mobil Suzuki APV Arena BekasTranslate post,Positif,20704,72,daftar harga mobil suzuki apv arena bekastranslate post
24-Apr,Tuntaskan 3 pertandingan terakhir dengan kemenangan! #PersijaDay #PersijaSelamanya,Netral,,,tuntas tanding menang persijaday persijaselamanya
24-Mar,Agatha Pricilla nyaman bergantung pada mobil Mitsubishi XFORCE.,Positif,943645,267,agatha pricilla nyaman gantung mobil mitsubishi xforce
24-Mar,Sopir mobil Toyota Harrier yang menabrak Irwanto hingga tewas di Bandung sudah ditahan polisi. Ia terancam dijerat pasal berlapis akibat perbuatannya. Via @detikjabar_Translate post,Negatif,21972454,42,sopir mobil toyota harrier tabrak irwanto tewas bandung tahan polisi ancam jerat pasal lap akibat buat via detikjabartranslate post
24-Mar,"Laka Beruntun di Gresik, Toyota Calya Tabrak Pengendara Motor Berboncengan. ? Kecelakaan beruntun kembali terjadi di wilayah Gresik. Kali ini mobil Toyota Calya menabrak tiga pengendara…...",Negatif,27200,338,laka untun gresik toyota calya tabrak kendara motor bonceng celaka untun wilayah gresik kali mobil toyota calya tabrak kendara
24-Apr,Manifesting akhir April 2024 dapet kerja!!?,Netral,,,manifesting april dapet kerja
24-Mar,"4 Keunggulan Toyota Hiace Premio, Sebagai Mobil Komersial PremiumTranslate post",Positif,493704,63,unggul toyota hiace premio mobil komersial premiumtranslate post
24-May,"fomo bgtt dong abu2, warna kesukaan aku #GreyDays2024",Netral,,,fomo bgtt abu warna suka greydays
24-Mar,"Selamat Hari Paskah! Semoga kebahagiaan dan keberkahan selalu menyertai perjalanan hidup Sahabat. Bersama Daihatsu, mari rayakan momen kebangkitan dan kesegaran baru dalam setiap langkah kita....",Positif,234544,10936,selamat paskah moga bahagia berkah serta jalan hidup sahabat daihatsu mari raya momen bangkit segar langkah
24-Mar,5 Model Mobil Honda Bekas yang Harus Anda Hindari https://beritasatu.com/ototekno/2808509/5-model-mobil-honda-bekas-yang-harus-anda-hindari?utm_source=dlvr.it&utm_medium=twitter… #beritasatu...,Positif,1076684,221,model mobil honda bekas hindar beritasatu
24-Mar,Ini dia fitur yang bisa mencegah kendaraanmu terguling ke belakang saat ada di jalan menanjak curam! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Positif,56326,35,fitur cegah kendara guling jalan tanjak curam thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Apr,"#WulingQuiz Lengkapi paragraf berikut dg mobil Wuling yg sesuai. Bagi yang bisa jawab dengan benar, ada hadiah saldo e-wallet total senilai Rp500rb untuk 5 Arjuna Frizzi (@ArjunaFrizz15) on X Hanya seorang anak muda yang masih terus belajar dari pengalaman",Positif,,,wulingquiz lengkap paragraf mobil wuling sesuai hadiah saldo ewallet total nila rprb arjuna frizzi arjunafrizz on anak muda ajar alam
24-Apr,"Mobil Toyota Kijang Innova yang membawa rombongan Masroni Ritonga, istri Pj Wali Kota Padangsidimpuan Letnan Dalimunthe, terlibat kecelakaan.Translate post",Negatif,8626225,29,mobil toyota kijang innova bawa rombong masroni ritonga istri pj wali kota padangsidimpuan letnan dalimunthe libat kecelakaantranslate post
24-Apr,"BREAKING NEWS Perempuan Jadi Korban Penusukan di Perum 2 Tangerang, Pelaku Kabur Naik Yaris Putih Warga Perumnas 2 Kota Tangerang dikagetkan oleh aksi penusukan terhadap seorang perempuan penjual...",Netral,76502,19279,breaking news perempuan korban tusuk perum tangerang laku kabur yaris putih warga perumnas kota tangerang kaget aksi tusuk perempuan jual
24-Apr,"Seorang wanita pemilik toko pakaian tewas ditusuk di Jalan Borobudur Raya No 57, Perumnas II, Kelurahan Bencongan Indah, Kecamatan Kelapa dua, Kabupaten Tangerang, Senin 1 April 2024. Berdasarkan...",Netral,76502,19279,wanita milik toko pakai tewas tusuk jalan borobudur raya no perumnas lurah bencong indah camat kelapa kabupaten tangerang senin april dasar
24-Apr,"Mobil Daihatsu: Pilihan Terbaik untuk Mahasiswa: Daihatsu, sebagai salah satu produsen mobil terkemuka di Indonesia, menawarkan sejumlah pilihan yang cocok untuk kebutuhan mahasiswa. http://dlvr.it...",Positif,9871698,50,mobil daihatsu pilih baik mahasiswa daihatsu salah produsen mobil muka indonesia tawar pilih cocok butuh mahasiswa
24-Apr,Salahkah Aku karena Mencoba Bertahan?Translate post,Netral,986704,92,salah coba bertahantranslate post
24-Apr,Kaca mobil kamu berjamur? Ini dia cara tepat supaya jamur gak berani mendekat! THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Netral,56313,35,kaca mobil jamur jamur gak berani dekat thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Apr,"Menjaga mobil dari kondisi kelembaban tinggi~ Jamur cenderung berkembang dalam kondisi yang lembab, terutama jika mobil kamu jarang digunakan dan disimpan di garasi yang lembab sehingga memicu...",Positif,56313,35,jaga mobil kondisi kelembaban jamur cenderung kembang kondisi lembab mobil jarang simpan garasi lembab picu
24-Mar,Teman-teman mau curhat banyak. Ngelaporin kasus pencurian #curanmor mobil suamiku ke 2 polsek di Jkt. Nihil. Padahal ada satu pelaku yang disandera suami. Tapi gak bisa dijadikan barang bukti?...,Negatif,,,temanteman curhat ngelaporin curi curanmor mobil suami polsek jkt nihil laku sandera suami gak jadi barang bukti
24-Apr,Estimasi Biaya Mudik Jakarta-Yogya memakai mobil Mitsubishi Xpander tak sampai Rp 1 juta.Translate post,Positif,8628943,29,estimasi biaya mudik jakartayogya pakai mobil mitsubishi xpander rp jutatranslate post
24-Apr,"Mitsubishi Indonesia sudah siapkan program penjualan Xpander Hybrid, peluncurannya tinggal tunggu waktu.Translate post",Positif,1077144,3,mitsubishi indonesia siap program jual xpander hybrid luncur tinggal tunggu waktutranslate post
24-Apr,"Tahun fiskal 2023 Mitsubishi Indonesia jual 77.397 unit, targetnya pada tahun fiskal 2024 bisa jual 100 ribu unit.Translate post",Positif,1076910,3,fiskal mitsubishi indonesia jual unit target fiskal jual ribu unittranslate post
24-Apr,"Cara Murah Bikin Mobil Mitsubishi Sehat dan Berkilau Saat Mudik, Simak NihTranslate post",Netral,69086,0,murah mobil mitsubishi sehat kilau mudik simak nihtranslate post
24-Apr,"Pada 2023, kendaraan niaga ringan L300 menjadi tulang punggung Mitsubishi dengan mendominasi penjualan hingga 55 persenTranslate post",Positif,8625835,29,kendara niaga ringan l tulang punggung mitsubishi dominasi jual persentranslate post
24-Apr,Jangan lewatkan Flash Sale Mobil Toyota AGYA seharga RP1 bersama Mami Louisse Scarlett hanya di Shopee LIVE & TV Kesayanganmu! ? Cuman di Shopee LIVE kamu bisa dapetin MOBIL hanya dengan...,Positif,937312,7,lewat flash sale mobil toyota agya harga rp mami louisse scarlett shopee live tv sayang cuman shopee live dapetin mobil
24-Apr,Mami Louisse scarlett akan LIVE 40 JAM cuma di Shopee LIVE! ✨ Tanggal 3 April mulai pukul 10.00 WIB Mami Louisse bakal bagi-bagi Mobil Toyota AGYA RP1 di Shopee LIVE Flash Sale RP1! ?...,Positif,936878,7,mami louisse scarlett live jam shopee live tanggal april wib mami louisse bagibagi mobil toyota agya rp shopee live flash sale rp
24-May,Pastinya pilih #AwesomeProcessor Exynos 1380 buat jadi senjataku biar #AwesomeEveryday! Nggak sabar banget buat RRQ Mabar School Roadshow X Samsung #GalaxyA35 5G untuk nyari #Aw35omeGamingTeam...,Positif,,,pasti pilih awesomeprocessor exynos senjata awesomeeveryday nggak sabar rrq mabar school roadshow samsung galaxya g nyari awomegamingteam
24-Apr,Orang tua korban pun tak terima anaknya diteriaki maling mobil. Sebab mobil Daihatsu Ayla yang digunakan adalah milik Dwi. Bahkan orang tua Dwi menunjukkan bukti kepemilkan kendaaran mobil...,Netral,2080164,37,orang tua korban terima anak riak maling mobil mobil daihatsu ayla milik dwi orang tua dwi bukti mil kendaaran mobil
24-Apr,"ada yg ketinggalan, termasuk Mobil Honda HRV Tahun 2015 yg di pakai kemarin dg taksiran harga Rp196 juta Pokok nya jos. এম্বেড করা ভিডিও. 0:21. ৪৩. X- এ Sinurat Bahul (@JHSinurat) Manusia cerdas tidak bisa disetir, mereka melakukan apa yang harus dilakukan.",Positif,,,tinggal mobil honda hrv pakai kemarin taksir harga rp juta pokok jos surat bahul jhsinurat manusia cerdas setir
